,feature_importance,feature_names
811,0.0,feature_jazziest_spellbinding_philabeg
712,0.0,feature_bitterish_buttocked_turtleneck
711,0.0,feature_yelled_hysteretic_eath
817,0.0,feature_virescent_telugu_neighbour
818,0.0,feature_prefigurative_downstream_transvaluation
819,0.0,feature_undepreciated_partitive_ipomoea
806,0.0,feature_brackish_obstructed_almighty
709,0.0,feature_malpighian_vaporized_biogen
821,0.0,feature_southerly_assonant_amicability
822,0.0,feature_cortical_halt_catcher
708,0.0,feature_eleatic_fellow_auctioneer
707,0.0,feature_referenced_biliteral_chiropody
706,0.0,feature_impetratory_shuttered_chewer
827,0.0,feature_hermitical_stark_serfhood
705,0.0,feature_evangelistic_cruel_dissimilitude
715,0.0,feature_twittery_tai_attainment
805,0.0,feature_libratory_seizable_orlando
721,0.0,feature_guardian_frore_rolling
794,0.0,feature_strip_honoured_trail
786,0.0,feature_contraceptive_cartelist_beast
720,0.0,feature_noctilucent_subcortical_proportionality
788,0.0,feature_optic_mycelial_whimper
789,0.0,feature_liftable_direful_polyploid
790,0.0,feature_objective_micro_langton
719,0.0,feature_glyphographic_reparable_empyrean
792,0.0,feature_saclike_hyphal_postulator
793,0.0,feature_recent_shorty_preferment
795,0.0,feature_unsheltered_doughtiest_episiotomy
717,0.0,feature_crookback_workable_infringement
718,0.0,feature_brawling_unpeppered_comedian
797,0.0,feature_galactopoietic_luckiest_protecting
798,0.0,feature_scarcest_vaporized_max
799,0.0,feature_spicier_unstripped_initial
800,0.0,feature_hooly_chekhovian_phytogeographer
801,0.0,feature_smouldering_underground_wingspan
802,0.0,feature_phantasmal_extenuative_britain
803,0.0,feature_sciurine_stibial_lintwhite
762,0.0,feature_serpentiform_incomplete_bessarabia
0,0.0,feature_honoured_observational_balaamite
869,0.0,feature_parturient_liberian_gamal
1095,0.0,feature_compatriotic_billion_revere
1078,0.0,feature_foldaway_supernumerary_clubhouse
1080,0.0,feature_checkered_accoutred_marjoram
1082,0.0,feature_profaned_exothermal_orczy
1084,0.0,feature_elaborate_burning_drunkard
1085,0.0,feature_pardonable_ungraceful_bedazzlement
1086,0.0,feature_unholy_residential_anabaptism
1087,0.0,feature_uremic_trussed_grater
1088,0.0,feature_shrinelike_introverted_eagre
1089,0.0,feature_predominant_unmown_concealing
1090,0.0,feature_violated_telic_tuning
1091,0.0,feature_brief_optimistic_consentaneity
1092,0.0,feature_humanlike_urinant_snuffle
1094,0.0,feature_subminiature_catchable_classic
1096,0.0,feature_desired_thallophytic_brickfielder
1035,0.0,feature_milkier_gassy_pincushion
1097,0.0,feature_hydriodic_metallurgic_stauroscope
1098,0.0,feature_stockish_overland_potentiation
1099,0.0,feature_stalagmitic_jacobethan_campanologist
1100,0.0,feature_theocentric_shameful_quintuplet
1101,0.0,feature_wombed_liberatory_malva
1102,0.0,feature_diametral_inflatable_editorialization
1103,0.0,feature_frowsier_productional_exemplification
1104,0.0,feature_acetose_periotic_coronation
1105,0.0,feature_irregular_sotted_biomedicine
1106,0.0,feature_directive_bioplasmic_skua
1110,0.0,feature_gaga_clinched_islamization
1111,0.0,feature_afoul_valvate_faery
1112,0.0,feature_pulsing_patrimonial_wame
1076,0.0,feature_dysuric_permeated_makeweight
1075,0.0,feature_obtuse_waggly_entrancement
1073,0.0,feature_bioplasmic_amended_iodism
1070,0.0,feature_diffusive_unaccompanied_clubability
1037,0.0,feature_easterly_predicable_enclosure
1038,0.0,feature_dyspeptic_unobstructive_rewriting
1039,0.0,feature_iridic_vellum_invective
1040,0.0,feature_bearable_sacrificial_sewer
1041,0.0,feature_uncomplying_unprovocative_ochlophobia
1042,0.0,feature_petulant_thirty_safety
1043,0.0,feature_manganic_hyetographical_cadastre
1044,0.0,feature_quinoidal_ungrudged_hebraiser
1046,0.0,feature_born_valvular_blob
1047,0.0,feature_setose_processed_crevice
1049,0.0,feature_comprisable_commensurable_cyrenaic
1051,0.0,feature_immovable_apiarian_joke
1052,0.0,feature_exhibitionist_bicuspidate_goalpost
1054,0.0,feature_warmish_unspiritualizing_desideratum
1056,0.0,feature_eighteen_kafka_segno
1057,0.0,feature_insistent_presageful_deist
1058,0.0,feature_cavitied_alleviatory_neuk
1059,0.0,feature_crispy_neighboring_jeffersonian
1060,0.0,feature_associate_unproper_gridder
1062,0.0,feature_bearish_lesser_bloodstain
1063,0.0,feature_aquaphobic_paradisal_isagoge
1064,0.0,feature_sound_overabundant_agnomen
1065,0.0,feature_unlidded_chattier_usufructuary
1066,0.0,feature_agricultural_uranic_ankerite
1067,0.0,feature_bimanual_godly_witloof
1068,0.0,feature_anxiolytic_placatory_sextile
1069,0.0,feature_unsensing_enterprising_janissary
1113,0.0,feature_underdeveloped_incomprehensible_traveller
1114,0.0,feature_polyphonic_superordinary_proximation
1115,0.0,feature_subjacent_repressive_biliverdin
1150,0.0,feature_nonnegotiable_errant_soya
1152,0.0,feature_optical_kempt_aisle
1154,0.0,feature_herniated_exasperate_victorian
1155,0.0,feature_domanial_shellproof_rationing
1156,0.0,feature_prelingual_impracticable_plagiocephaly
1157,0.0,feature_ironclad_coppery_labour
1158,0.0,feature_tineal_premarital_rya
1159,0.0,feature_antimonial_unsold_hairdo
1160,0.0,feature_guttate_russian_greenhead
1165,0.0,feature_acquisitive_lengthening_matron
1166,0.0,feature_wetter_unbaffled_loma
1167,0.0,feature_unconjugal_chiropodial_amorosity
1170,0.0,feature_encysted_conventionalized_dematerialization
1171,0.0,feature_dominant_unreducible_iota
1172,0.0,feature_improvable_waniest_lesson
1174,0.0,feature_sellable_supervenient_immobilism
1175,0.0,feature_chasmed_tergal_spencerian
1177,0.0,feature_unconstitutional_quadruped_carbine
1178,0.0,feature_displayed_denatured_fosterer
1179,0.0,feature_scalding_assumptive_sentimentalist
1181,0.0,feature_circumspective_daughterly_brubeck
1182,0.0,feature_mimetic_sprawly_flue
1184,0.0,feature_ineloquent_bihari_brougham
1185,0.0,feature_shakespearean_alpha_constituent
1186,0.0,feature_marxian_plated_refrigeration
1187,0.0,feature_amative_irresponsive_flattie
1188,0.0,feature_intermissive_coronal_reinsertion
1189,0.0,feature_dwarfish_isochronal_amateur
1151,0.0,feature_substantiated_denatured_hadn't
1149,0.0,feature_headiest_unguessed_religion
1116,0.0,feature_nasofrontal_hornier_sterigma
1148,0.0,feature_fourieristic_allied_mugwumpery
1117,0.0,feature_apprentice_acheulian_extractability
1119,0.0,feature_nonagenarian_roundish_publication
1120,0.0,feature_togate_unbailable_door
1121,0.0,feature_setose_quodlibetical_stichic
1122,0.0,feature_true_legendary_shote
1123,0.0,feature_normal_urochordal_proffer
1124,0.0,feature_daring_telial_airspeed
1125,0.0,feature_spare_lingulate_withering
1126,0.0,feature_inclined_starchy_praseodymium
1127,0.0,feature_francophone_lattermost_spohr
1129,0.0,feature_pulverable_unpolitical_bathometer
1130,0.0,feature_isochronal_incorrect_desman
1131,0.0,feature_unpoisoned_migratory_uri
1132,0.0,feature_chatty_circumambient_patripassian
1134,0.0,feature_intramuscular_nummulitic_wildcatter
